ORDER_ID,CUST_ID,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE
228,"10939","2008-06-29 00:00:00.000","2008-06-29 16:50:44.886",16.33,"SC127 ","2008-07-20 00:00:00.000","30/07/08"
229,"12505","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",68.57,"WE289 ","2009-03-16 17:47:25.000","05/08/09"
230,"12653","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",14.28,"SC394 ","2009-03-16 17:47:25.000","05/08/09"
231,"11620","2008-03-10 00:00:00.000","2008-03-10 06:22:36.564",19.25,"NC166 ","2008-03-20 00:00:00.000","30/03/08"
232,"11735","2008-02-17 00:00:00.000","2008-02-17 05:25:36.564",23.78,"NE307 ","2008-03-10 00:00:00.000","20/04/08"
233,"11737","2008-12-25 00:00:00.000","2008-12-25 06:12:46.134",10.45,"SW280 ","2009-02-23 00:00:00.000","03/03/09"
235,"10335","2008-01-23 00:00:00.000","2008-01-23 18:23:54.564",16.85,"NC295 ","2008-02-16 00:00:00.000","27/02/08"
236,"12179","2008-05-01 00:00:00.000","2008-05-01 16:58:44.886",19.25,"SW343 ","2008-05-20 00:00:00.000","30/05/08"
237,"13347","2009-03-08 00:00:00.000","2009-03-08 20:32:45.246",17.23,"NE304 ","2009-06-08 00:00:00.000","15/07/09"
238,"13264","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",29.79,"SW211 ","2009-03-16 17:47:25.000","05/08/09"
239,"12944","2008-05-12 00:00:00.000","2008-05-12 20:07:36.370",19.81,"NC424 ","2008-06-20 00:00:00.000","01/07/08"
240,"10521","2008-11-03 00:00:00.000","2008-11-03 08:44:16.564",29.88,"NE178 ","2008-12-01 00:00:00.000","20/12/08"
257,"10937","2007-09-16 00:00:00.000","2007-09-16 09:11:26.258",6.37,"NE370 ","2007-09-30 00:00:00.000","09/10/07"
259,"13427","2008-04-02 00:00:00.000","2008-04-02 16:33:44.886",6.37,"NW112 ","2008-04-28 00:00:00.000","30/05/08"
260,"13441","2008-02-17 00:00:00.000","2008-02-17 05:25:36.564",6.37,"NE307 ","2008-03-10 00:00:00.000","20/04/08"
262,"11592","2008-11-11 00:00:00.000","2008-11-11 01:34:16.564",14.28,"NW115 ","2008-12-08 00:00:00.000","19/12/08"
263,"11488","2008-09-25 00:00:00.000","2008-09-25 16:43:54.564",14.28,"NE103 ","2008-10-20 00:00:00.000","27/10/08"
264,"10404","2008-01-20 00:00:00.000","2008-01-20 22:39:06.250",14.28,"SC130 ","2008-02-10 00:00:00.000","27/02/08"
265,"10778","2008-11-09 00:00:00.000","2008-11-09 17:33:26.257",30.00,"SE397 ","2008-12-08 00:00:00.000","20/12/08"
266,"13398","2008-03-10 00:00:00.000","2008-03-10 06:22:36.564",16.85,"NC166 ","2008-03-20 00:00:00.000","30/03/08"
267,"12868","2008-05-12 00:00:00.000","2008-05-12 20:07:36.370",19.05,"NC424 ","2008-06-20 00:00:00.000","01/07/08"
268,"10804","2008-12-25 00:00:00.000","2008-12-25 09:32:50.756",21.97,"NW247 ","2009-01-09 00:00:00.000","15/01/09"
269,"12109","2008-04-07 00:00:00.000","2008-04-07 08:47:52.556",17.87,"WE157 ","2008-04-22 00:00:00.000","25/04/08"
270,"10544","2008-08-13 00:00:00.000","2008-08-13 20:33:26.257",13.25,"WE154 ","2007-09-08 00:00:00.000","20/09/07"
271,"10684","2008-01-20 00:00:00.000","2008-01-20 22:39:06.250",19.25,"SC130 ","2008-02-10 00:00:00.000","27/02/08"
272,"11957","2008-01-01 00:00:00.000","2008-01-01 15:47:56.370",23.78,"WE418 ","2008-02-02 00:00:00.000","10/02/08"
273,"12442","2008-07-29 00:00:00.000","2008-07-29 20:59:06.250",23.37,"SC325 ","2008-06-16 00:00:00.000","27/06/08"
274,"12523","2008-11-25 00:00:00.000","2008-11-25 16:23:44.806",6.15,"NW244 ","2008-12-07 00:00:00.000","15/12/08"
275,"12116","2008-09-25 00:00:00.000","2008-09-25 16:43:54.564",17.87,"NE103 ","2008-10-20 00:00:00.000","27/10/08"
276,"10589","2008-10-22 00:00:00.000","2008-10-22 17:33:26.257",43.89,"NC229 ","2008-11-08 00:00:00.000","20/11/08"
277,"13323","2008-09-23 00:00:00.000","2008-09-23 16:43:54.564",17.20,"NW187 ","2008-10-10 00:00:00.000","22/10/08"
278,"11364","2008-09-25 00:00:00.000","2008-09-25 16:43:54.564",9.00,"NE103 ","2008-10-20 00:00:00.000","27/10/08"
280,"11103","2008-11-11 00:00:00.000","2008-11-11 01:34:16.564",8.23,"NW115 ","2008-12-08 00:00:00.000","19/12/08"
281,"12931","2008-09-23 00:00:00.000","2008-09-23 16:43:54.564",8.23,"NW187 ","2008-10-10 00:00:00.000","22/10/08"
283,"11116","2008-04-07 00:00:00.000","2008-04-07 08:47:52.556",8.23,"WE157 ","2008-04-22 00:00:00.000","25/04/08"
284,"12802","2008-03-31 00:00:00.000","2008-03-31 18:57:39.380",8.23,"SW142 ","2008-04-20 00:00:00.000","30/04/08"
286,"11912","2008-05-19 00:00:00.000","2008-05-19 20:47:39.380",6.37,"SC388 ","2008-06-02 00:00:00.000","15/06/08"
287,"11710","2008-10-22 00:00:00.000","2008-10-22 17:33:26.257",6.37,"NC229 ","2008-11-08 00:00:00.000","20/11/08"
288,"13267","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",6.37,"RP121 ","2009-03-16 17:47:25.000","05/08/09"
289,"10010","2008-11-10 00:00:00.000","2008-11-10 17:43:54.804",6.37,"NE373 ","2008-11-30 00:00:00.000","12/12/08"
290,"12861","2008-12-28 00:00:00.000","2008-12-28 04:44:52.556",6.37,"SE205 ","2009-01-19 00:00:00.000","25/01/09"
291,"11890","2008-10-20 00:00:00.000","2008-10-20 20:07:39.380",6.37,"WE286 ","2008-11-20 00:00:00.000","30/11/08"
292,"11749","2008-09-19 00:00:00.000","2008-09-19 19:57:35.556",6.37,"SE334 ","2008-09-30 00:00:00.000","10/09/08"
293,"10963","2008-01-20 00:00:00.000","2008-01-20 22:39:06.250",6.37,"SC130 ","2008-02-10 00:00:00.000","27/02/08"
295,"11617","2008-06-26 00:00:00.000","2008-06-26 15:29:06.250",6.37,"NC358 ","2008-07-13 00:00:00.000","23/07/08"
296,"12258","2008-12-25 00:00:00.000","2008-12-25 09:32:50.756",6.37,"NW247 ","2009-01-09 00:00:00.000","15/01/09"
297,"10457","2008-11-19 00:00:00.000","2008-11-19 04:34:16.564",14.28,"WE355 ","2008-12-10 00:00:00.000","20/12/08"
298,"12302","2008-04-29 00:00:00.000","2008-04-29 20:59:06.250",14.28,"WE349 ","2008-06-15 00:00:00.000","27/06/08"
299,"12740","2008-10-22 00:00:00.000","2008-10-22 08:19:56.145",14.28,"SW409 ","2009-12-23 00:00:00.000","03/01/09"
300,"11511","2008-09-19 00:00:00.000","2008-09-19 19:57:35.556",14.28,"SE334 ","2008-09-30 00:00:00.000","10/09/08"
301,"12522","2008-01-20 00:00:00.000","2008-01-20 20:43:54.564",30.00,"SW340 ","2008-02-10 00:00:00.000","27/02/08"
302,"11459","2008-09-25 00:00:00.000","2008-09-25 16:43:54.564",16.85,"NE103 ","2008-10-20 00:00:00.000","27/10/08"
303,"11287","2008-12-07 00:00:00.000","2008-12-07 08:43:52.556",23.89,"SW274 ","2009-01-22 00:00:00.000","25/01/09"
304,"12161","2008-06-11 00:00:00.000","2008-06-11 15:36:44.886",43.89,"RP319 ","2008-07-10 00:00:00.000","20/07/08"
305,"11753","2008-11-11 00:00:00.000","2008-11-11 21:47:56.370",14.80,"WE220 ","2008-12-16 00:00:00.000","25/12/08"
306,"11742","2008-08-13 00:00:00.000","2008-08-13 20:33:26.257",17.60,"WE154 ","2007-09-08 00:00:00.000","20/09/07"
307,"10840","2008-04-26 00:00:00.000","2008-04-26 02:22:36.564",11.88,"NE238 ","2008-05-05 00:00:00.000","19/05/08"
308,"12055","2008-05-11 00:00:00.000","2008-05-11 21:27:55.556",13.33,"SW217 ","2008-05-30 00:00:00.000","10/06/08"
309,"12882","2008-11-03 00:00:00.000","2008-11-03 19:43:54.804",1.49,"NC364 ","2008-12-04 00:00:00.000","12/12/08"
310,"12122","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",8.99,"NE175 ","2009-03-16 17:47:25.000","05/08/09"
311,"12537","2008-11-19 00:00:00.000","2008-11-19 04:34:16.564",9.22,"WE355 ","2008-12-10 00:00:00.000","20/12/08"
312,"10154","2008-01-08 00:00:00.000","2008-01-08 03:13:54.564",7.02,"SW277 ","2008-02-20 00:00:00.000","27/03/08"
313,"11771","2008-11-13 00:00:00.000","2008-11-13 21:59:36.250",27.97,"SC199 ","2008-12-19 00:00:00.000","27/12/08"
315,"13158","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",48.52,"WE289 ","2009-03-16 17:47:25.000","05/08/09"
316,"10252","2008-05-18 00:00:00.000","2008-05-18 23:58:44.886",8.15,"SW145 ","2008-06-28 00:00:00.000","10/07/08"
317,"13425","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",23.89,"SC124 ","2009-03-16 17:47:25.000","05/08/09"
318,"13027","2008-04-09 00:00:00.000","2008-04-09 19:27:56.370",16.27,"SE268 ","2008-12-05 00:00:00.000","16/12/08"
320,"10413","2008-05-18 00:00:00.000","2008-05-18 23:58:44.886",26.87,"SW145 ","2008-06-28 00:00:00.000","10/07/08"
321,"12466","2008-11-11 00:00:00.000","2008-11-11 01:34:16.564",31.88,"NW115 ","2008-12-08 00:00:00.000","19/12/08"
322,"13020","2008-05-13 00:00:00.000","2008-05-13 16:58:44.886",30.00,"NW313 ","2008-05-28 00:00:00.000","30/05/08"
323,"12312","2008-04-18 00:00:00.000","2008-04-18 01:02:36.564",33.99,"SC262 ","2008-05-09 00:00:00.000","19/05/08"
324,"12547","2008-12-25 00:00:00.000","2008-12-25 06:12:46.134",33.99,"SW280 ","2009-02-23 00:00:00.000","03/03/09"
325,"13059","2008-04-26 00:00:00.000","2008-04-26 02:22:36.564",33.99,"NE238 ","2008-05-05 00:00:00.000","19/05/08"
326,"12926","2008-08-03 00:00:00.000","2008-08-03 17:27:54.986",33.99,"NE172 ","2008-09-02 00:00:00.000","10/08/08"
327,"13262","2008-11-12 00:00:00.000","2008-12-12 03:19:56.145",33.99,"SE139 ","2009-01-23 00:00:00.000","03/02/09"
328,"11433","2008-03-19 00:00:00.000","2008-03-19 02:22:36.564",33.99,"SW148 ","2008-04-03 00:00:00.000","19/04/08"
329,"13391","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",33.99,"SC196 ","2009-03-16 17:47:25.000","05/08/09"
331,"10605","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",33.99,"NE109 ","2009-03-16 17:47:25.000","05/08/09"
332,"11546","2008-05-01 00:00:00.000","2008-05-01 16:58:44.886",33.99,"SW343 ","2008-05-20 00:00:00.000","30/05/08"
333,"11500","2008-11-18 00:00:00.000","2008-11-18 21:33:44.806",33.99,"NE367 ","2008-12-10 00:00:00.000","20/12/08"
334,"11681","2008-03-14 00:00:00.000","2008-03-14 02:22:36.564",33.99,"SW214 ","2008-03-29 00:00:00.000","09/04/08"
335,"10361","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",33.99,"NE109 ","2009-03-16 17:47:25.000","05/08/09"
337,"11554","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",7.85,"SW412 ","2009-03-16 17:47:25.000","05/08/09"
338,"10345","2008-09-19 00:00:00.000","2008-09-19 19:57:35.556",7.85,"SE334 ","2008-09-30 00:00:00.000","10/09/08"
339,"12159","2008-08-03 00:00:00.000","2008-08-03 17:27:54.986",7.85,"NE172 ","2008-09-02 00:00:00.000","10/08/08"
340,"11063","2008-10-26 00:00:00.000","2008-10-26 20:07:39.380",7.85,"SC256 ","2008-11-10 00:00:00.000","14/11/08"
341,"12463","2008-08-13 00:00:00.000","2008-08-13 20:33:26.257",7.85,"WE154 ","2007-09-08 00:00:00.000","20/09/07"
342,"13115","2008-09-10 00:00:00.000","2008-09-10 20:27:55.556",7.85,"SE271 ","2008-09-30 00:00:00.000","10/09/08"
343,"10975","2008-04-09 00:00:00.000","2008-04-09 19:27:56.370",7.85,"SE268 ","2008-12-05 00:00:00.000","16/12/08"
344,"12834","2008-02-05 00:00:00.000","2008-02-05 09:25:36.564",7.85,"SE133 ","2008-02-20 00:00:00.000","07/03/08"
345,"12716","2008-01-16 00:00:00.000","2008-01-16 08:13:54.564",7.85,"NC292 ","2008-02-10 00:00:00.000","27/02/08"
346,"11114","2008-11-10 00:00:00.000","2008-11-10 17:43:54.804",7.85,"NE373 ","2008-11-30 00:00:00.000","12/12/08"
347,"12718","2008-08-31 00:00:00.000","2008-08-31 19:17:24.586",7.85,"NC100 ","2008-09-10 00:00:00.000","20/08/08"
348,"12303","2008-01-23 00:00:00.000","2008-01-23 18:23:54.564",7.85,"NC295 ","2008-02-16 00:00:00.000","27/02/08"
349,"11365","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",68.57,"NE109 ","2009-03-16 17:47:25.000","05/08/09"
350,"12364","2007-09-16 00:00:00.000","2007-09-16 09:11:26.258",27.97,"NE370 ","2007-09-30 00:00:00.000","09/10/07"
351,"11697","2008-11-08 00:00:00.000","2008-11-08 21:33:44.806",23.37,"NW184 ","2008-12-10 00:00:00.000","20/12/08"
352,"11202","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",6.15,"SW412 ","2009-03-16 17:47:25.000","05/08/09"
353,"11164","2008-09-12 00:00:00.000","2008-09-12 06:11:26.258",16.27,"SE136 ","2008-09-29 00:00:00.000","09/10/08"
354,"10314","2008-11-11 00:00:00.000","2008-11-11 18:24:36.250",23.78,"SC328 ","2008-12-13 00:00:00.000","20/12/08"
355,"11738","2008-08-31 00:00:00.000","2008-08-31 19:17:24.586",11.15,"NC100 ","2008-09-10 00:00:00.000","20/08/08"
357,"10925","2009-03-08 00:00:00.000","2009-03-08 20:32:45.246",11.15,"NE304 ","2009-06-08 00:00:00.000","15/07/09"
358,"12224","2007-05-06 00:00:00.000","2007-05-06 09:11:26.258",11.15,"NC169 ","2007-06-10 00:00:00.000","20/06/07"
359,"10197","2008-04-09 00:00:00.000","2008-04-09 19:27:56.370",11.15,"SE268 ","2008-12-05 00:00:00.000","16/12/08"
361,"11725","2008-04-02 00:00:00.000","2008-04-02 16:33:44.886",11.15,"NW112 ","2008-04-28 00:00:00.000","30/05/08"
362,"12333","2008-02-29 00:00:00.000","2008-02-29 22:39:06.250",11.15,"SE331 ","2008-03-17 00:00:00.000","27/03/08"
364,"11716","2008-12-16 00:00:00.000","2008-12-16 07:32:59.456",11.15,"SW346 ","2009-01-01 00:00:00.000","05/01/09"
365,"10916","2008-05-01 00:00:00.000","2008-05-01 16:58:44.886",11.15,"SW343 ","2008-05-20 00:00:00.000","30/05/08"
366,"12125","2008-04-06 00:00:00.000","2008-04-06 13:07:36.370",13.88,"WE352 ","2008-04-20 00:00:00.000","01/04/08"
367,"10955","2008-12-25 00:00:00.000","2008-12-25 06:12:46.134",18.24,"SW280 ","2009-02-23 00:00:00.000","03/03/09"
368,"12128","2008-09-12 00:00:00.000","2008-09-12 06:11:26.258",11.15,"SE136 ","2008-09-29 00:00:00.000","09/10/08"
369,"12214","2008-01-16 00:00:00.000","2008-01-16 08:13:54.564",13.70,"NC292 ","2008-02-10 00:00:00.000","27/02/08"
370,"11768","2007-09-16 00:00:00.000","2007-09-16 09:11:26.258",19.81,"NE370 ","2007-09-30 00:00:00.000","09/10/07"
371,"10322","2007-08-17 00:00:00.000","2007-08-17 06:19:46.245",22.77,"NW250 ","2007-11-21 00:00:00.000","03/12/07"
372,"13016","2008-08-23 00:00:00.000","2008-08-23 22:47:24.586",23.78,"SC193 ","2008-09-10 00:00:00.000","20/08/08"
373,"11211","2008-11-11 00:00:00.000","2008-11-11 18:24:36.250",6.37,"SC328 ","2008-12-13 00:00:00.000","20/12/08"
374,"12819","2008-09-23 00:00:00.000","2008-09-23 16:43:54.564",24.08,"NW187 ","2008-10-10 00:00:00.000","22/10/08"
375,"12902","2008-08-25 00:00:00.000","2008-08-25 16:39:06.250",18.45,"NC160 ","2008-09-19 00:00:00.000","27/09/08"
377,"13339","2008-02-29 00:00:00.000","2008-02-29 22:39:06.250",33.85,"SE331 ","2008-03-17 00:00:00.000","27/03/08"
378,"12076","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",16.25,"SC124 ","2009-03-16 17:47:25.000","05/08/09"
379,"12920","2008-09-19 00:00:00.000","2008-09-19 19:57:35.556",68.57,"SE334 ","2008-09-30 00:00:00.000","10/09/08"
380,"11942","2008-10-26 00:00:00.000","2008-10-26 20:07:39.380",26.87,"SC256 ","2008-11-10 00:00:00.000","14/11/08"
381,"10032","2008-11-25 00:00:00.000","2008-11-25 16:23:44.806",23.12,"NW244 ","2008-12-07 00:00:00.000","15/12/08"
382,"10546","2008-08-03 00:00:00.000","2008-08-03 17:27:54.986",33.99,"NE172 ","2008-09-02 00:00:00.000","10/08/08"
383,"10295","2008-03-28 00:00:00.000","2008-03-28 02:22:36.564",11.15,"WE421 ","2008-04-03 00:00:00.000","19/04/08"
384,"11691","2008-02-23 00:00:00.000","2008-02-23 20:47:44.986",13.70,"WE283 ","2008-03-02 00:00:00.000","10/03/08"
386,"12027","2008-04-30 00:00:00.000","2008-04-30 01:02:36.564",13.70,"NE235 ","2008-05-19 00:00:00.000","29/05/08"
387,"13226","2008-04-10 00:00:00.000","2008-04-10 22:47:52.556",13.70,"NE241 ","2008-04-22 00:00:00.000","25/04/08"
388,"10516","2008-11-13 00:00:00.000","2008-11-13 21:59:36.250",13.70,"SC199 ","2008-12-19 00:00:00.000","27/12/08"
389,"12702","2008-11-11 00:00:00.000","2008-11-11 21:47:56.370",13.70,"WE220 ","2008-12-16 00:00:00.000","25/12/08"
390,"12523","2008-05-19 00:00:00.000","2008-05-19 20:47:39.380",13.70,"SC388 ","2008-06-02 00:00:00.000","15/06/08"
392,"12304","2008-01-20 00:00:00.000","2008-01-20 20:43:54.564",13.70,"SW340 ","2008-02-10 00:00:00.000","27/02/08"
393,"12391","2008-11-18 00:00:00.000","2008-11-18 21:33:44.806",13.70,"NE367 ","2008-12-10 00:00:00.000","20/12/08"
394,"10681","2008-11-11 00:00:00.000","2008-11-11 21:47:56.370",13.70,"WE220 ","2008-12-16 00:00:00.000","25/12/08"
395,"12504","2009-04-02 00:00:00.000","2009-04-02 23:32:45.116",13.70,"RP190 ","2009-05-21 00:00:00.000","15/06/09"
396,"13446","2008-02-05 00:00:00.000","2008-02-05 09:25:36.564",13.70,"SE133 ","2008-02-20 00:00:00.000","07/03/08"
397,"11344","2008-09-12 00:00:00.000","2008-09-12 06:11:26.258",11.15,"SE136 ","2008-09-29 00:00:00.000","09/10/08"
398,"11131","2008-01-08 00:00:00.000","2008-01-08 03:13:54.564",11.15,"SW277 ","2008-02-20 00:00:00.000","27/03/08"
399,"12341","2008-11-25 00:00:00.000","2008-11-25 16:23:44.806",11.15,"NW244 ","2008-12-07 00:00:00.000","15/12/08"
400,"10641","2008-05-11 00:00:00.000","2008-05-11 21:27:55.556",11.15,"SW217 ","2008-05-30 00:00:00.000","10/06/08"
402,"11035","2008-02-17 00:00:00.000","2008-02-17 05:25:36.564",11.15,"NE307 ","2008-03-10 00:00:00.000","20/04/08"
403,"10652","2008-01-22 00:00:00.000","2008-01-22 22:39:06.250",11.15,"SE337 ","2008-03-10 00:00:00.000","27/03/08"
404,"11364","2008-03-28 00:00:00.000","2008-03-28 23:58:44.886",11.15,"SC322 ","2008-04-20 00:00:00.000","10/05/08"
405,"11564","2008-03-31 00:00:00.000","2008-03-31 18:57:39.380",11.15,"SW142 ","2008-04-20 00:00:00.000","30/04/08"
407,"12378","2008-11-19 00:00:00.000","2008-11-19 04:34:16.564",11.15,"WE355 ","2008-12-10 00:00:00.000","20/12/08"
408,"10904","2008-01-20 00:00:00.000","2008-01-20 20:43:54.564",11.15,"SW340 ","2008-02-10 00:00:00.000","27/02/08"
409,"10248","2008-01-22 00:00:00.000","2008-01-22 22:39:06.250",11.15,"SE337 ","2008-03-10 00:00:00.000","27/03/08"
410,"13052","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",38.99,"SC196 ","2009-03-16 17:47:25.000","05/08/09"
411,"11302","2008-03-28 00:00:00.000","2008-03-28 23:58:44.886",19.85,"SC322 ","2008-04-20 00:00:00.000","10/05/08"
412,"10001","2008-10-22 00:00:00.000","2008-10-22 08:19:56.145",6.38,"SW409 ","2009-12-23 00:00:00.000","03/01/09"
413,"10112","2008-04-29 00:00:00.000","2008-04-29 20:59:06.250",24.08,"WE349 ","2008-06-15 00:00:00.000","27/06/08"
414,"12549","2009-03-08 00:00:00.000","2009-03-08 20:32:45.246",11.35,"NE304 ","2009-06-08 00:00:00.000","15/07/09"
415,"11783","2008-05-11 00:00:00.000","2008-05-11 21:27:55.556",6.87,"SW217 ","2008-05-30 00:00:00.000","10/06/08"
416,"12759","2008-08-09 00:00:00.000","2008-08-09 02:48:36.250",5.85,"NW376 ","2008-09-16 00:00:00.000","20/09/08"
417,"12850","2008-04-13 00:00:00.000","2008-04-13 23:47:55.556",11.15,"WE151 ","2008-04-22 00:00:00.000","29/04/08"
421,"10039","2008-11-18 00:00:00.000","2008-11-18 21:33:44.806",22.77,"NE367 ","2008-12-10 00:00:00.000","20/12/08"
422,"11595","2008-01-23 00:00:00.000","2008-01-23 18:23:54.564",17.23,"NC295 ","2008-02-16 00:00:00.000","27/02/08"
423,"11820","2008-01-20 00:00:00.000","2008-01-20 20:43:54.564",1.49,"SW340 ","2008-02-10 00:00:00.000","27/02/08"
424,"12664","2008-06-29 00:00:00.000","2008-06-29 16:50:44.886",27.99,"SC127 ","2008-07-20 00:00:00.000","30/07/08"
425,"11022","2008-11-08 00:00:00.000","2008-11-08 21:33:44.806",18.24,"NW184 ","2008-12-10 00:00:00.000","20/12/08"
426,"11173","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",33.85,"NE175 ","2009-03-16 17:47:25.000","05/08/09"
427,"11155","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",5.85,"NC163 ","2009-03-16 17:47:25.000","05/08/09"
429,"11777","2008-10-26 00:00:00.000","2008-10-26 20:07:39.380",12.50,"SC256 ","2008-11-10 00:00:00.000","14/11/08"
431,"12776","2008-11-08 00:00:00.000","2008-11-08 21:33:44.806",29.79,"NW184 ","2008-12-10 00:00:00.000","20/12/08"
432,"11749","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",17.90,"NC163 ","2009-03-16 17:47:25.000","05/08/09"
433,"11541","2008-06-23 00:00:00.000","2008-06-23 15:29:06.250",16.85,"NC298 ","2008-07-15 00:00:00.000","27/07/08"
434,"10056","2008-12-10 00:00:00.000","2008-12-10 01:32:59.456",33.99,"NC232 ","2009-01-22 00:00:00.000","25/01/09"
435,"10965","2008-10-26 00:00:00.000","2008-10-26 20:07:39.380",13.77,"SC256 ","2008-11-10 00:00:00.000","14/11/08"
436,"11610","2008-02-29 00:00:00.000","2008-02-29 22:39:06.250",21.97,"SE331 ","2008-03-17 00:00:00.000","27/03/08"
437,"10252","2008-09-23 00:00:00.000","2008-09-23 16:43:54.564",8.99,"NW187 ","2008-10-10 00:00:00.000","22/10/08"
438,"11166","2008-04-06 00:00:00.000","2008-04-06 13:07:36.370",30.00,"WE352 ","2008-04-20 00:00:00.000","01/04/08"
439,"12157","2008-08-09 00:00:00.000","2008-08-09 02:48:36.250",16.33,"NW376 ","2008-09-16 00:00:00.000","20/09/08"
440,"10441","2008-04-13 00:00:00.000","2008-04-13 23:47:55.556",28.55,"WE151 ","2008-04-22 00:00:00.000","29/04/08"
441,"10482","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",13.88,"SC196 ","2009-03-16 17:47:25.000","05/08/09"
443,"12829","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",30.00,"SC124 ","2009-03-16 17:47:25.000","05/08/09"
444,"10922","2008-11-08 00:00:00.000","2008-11-08 21:33:44.806",16.83,"NW184 ","2008-12-10 00:00:00.000","20/12/08"
445,"12556","2008-01-01 00:00:00.000","2008-01-01 15:47:56.370",16.27,"WE418 ","2008-02-02 00:00:00.000","10/02/08"
446,"10834","2008-08-10 00:00:00.000","2008-08-10 22:07:24.486",16.27,"NW382 ","2008-09-08 00:00:00.000","10/08/08"
447,"10942","2008-08-13 00:00:00.000","2008-08-13 20:33:26.257",16.27,"WE154 ","2007-09-08 00:00:00.000","20/09/07"
448,"11448","2008-11-17 00:00:00.000","2008-11-17 17:43:54.564",16.27,"NW316 ","2008-11-30 00:00:00.000","12/12/08"
449,"10879","2008-06-09 00:00:00.000","2008-06-09 18:50:44.886",16.27,"WE223 ","2008-06-28 00:00:00.000","10/07/08"
450,"12663","2008-03-14 00:00:00.000","2008-03-14 02:22:36.564",16.27,"SW214 ","2008-03-29 00:00:00.000","09/04/08"
451,"12446","2008-08-13 00:00:00.000","2008-08-13 20:33:26.257",16.27,"WE154 ","2007-09-08 00:00:00.000","20/09/07"
452,"10066","2008-03-14 00:00:00.000","2008-03-14 02:22:36.564",16.27,"SW214 ","2008-03-29 00:00:00.000","09/04/08"
453,"12774","2008-01-28 00:00:00.000","2008-01-28 13:13:54.564",16.27,"NE106 ","2008-02-26 00:00:00.000","07/03/08"
454,"11502","2008-01-08 00:00:00.000","2008-01-08 03:13:54.564",16.27,"SW277 ","2008-02-20 00:00:00.000","27/03/08"
